program-name,optimization-name,execution-time,normalized-execution-time
deeply-nested-right-heavy.lisp,Inlining and Peephole (6),824303.5000305099,0.7700369192761961
deeply-nested-right-heavy.lisp,No optimizations (0),1070472.6999392733,1.0
deeply-nested-right-heavy.lisp,Peephole (3),762672.8999639454,0.7124636620879832
e_b1.lisp,CP and Inlining and Peephole (7),690041.1000060558,0.9413378206425204
e_b1.lisp,Constant Propagation (1),701060.5999312247,0.9563703629708511
e_b1.lisp,Constant Propagation and Peephole (5),724221.9000545447,0.9879664632337805
e_b1.lisp,Constant Propagation and inlining (4),722724.2999761074,0.9859234724698711
e_b1.lisp,Inlining (2),698454.7999309143,0.9528155919676443
e_b1.lisp,Inlining and Peephole (6),685528.8999759068,0.935182383607471
e_b1.lisp,No optimizations (0),733042.9999456101,1.0
e_b1.lisp,Peephole (3),689283.7000123109,0.940304593405099
e_b2.lisp,CP and Inlining and Peephole (7),704840.7000183943,0.9624962226011707
e_b2.lisp,Constant Propagation (1),693212.7000254695,0.9466175906360977
e_b2.lisp,Constant Propagation and Peephole (5),695885.0000046368,0.9502667536817883
e_b2.lisp,Constant Propagation and inlining (4),703013.0000202917,0.9600004042635293
e_b2.lisp,Inlining (2),683914.5999947505,0.9339205568854909
e_b2.lisp,Inlining and Peephole (6),711615.3999959351,0.971747423812266
e_b2.lisp,No optimizations (0),732304.8999751336,1.0
e_b2.lisp,Peephole (3),697404.0999921272,0.9523411628350548
e_b3.lisp,CP and Inlining and Peephole (7),705459.900018468,0.9612314872280321
e_b3.lisp,Constant Propagation (1),681635.1000452414,0.9287687662277662
e_b3.lisp,Constant Propagation and Peephole (5),687436.1999507528,0.9366731132921239
e_b3.lisp,Constant Propagation and inlining (4),686148.8000140525,0.9349189535506854
e_b3.lisp,Inlining (2),738597.3999589623,1.0063833213010762
e_b3.lisp,Inlining and Peephole (6),687361.2000163121,0.9365709213765769
e_b3.lisp,No optimizations (0),733912.6000260876,1.0
e_b3.lisp,Peephole (3),694271.90001079,0.9459871652102873
even-prop.lisp,CP and Inlining and Peephole (7),21017670.00003747,0.8641253398621249
even-prop.lisp,Constant Propagation (1),21253848.49996408,0.8738356372698226
even-prop.lisp,Constant Propagation and Peephole (5),15457637.199961027,0.6355288668467025
even-prop.lisp,Constant Propagation and inlining (4),16855630.800000653,0.6930062986817805
even-prop.lisp,Inlining (2),20837116.500024423,0.856702021551304
even-prop.lisp,Inlining and Peephole (6),21215308.29999756,0.8722510865848816
even-prop.lisp,No optimizations (0),24322478.49992564,1.0
even-prop.lisp,Peephole (3),15250774.700052718,0.6270238742363096
f_let_fold.lisp,CP and Inlining and Peephole (7),919915.8999763314,1.2441582106785758
f_let_fold.lisp,Constant Propagation (1),715029.3999984569,0.9670554655132547
f_let_fold.lisp,Constant Propagation and Peephole (5),1059543.399969698,1.4330001478140677
f_let_fold.lisp,Constant Propagation and inlining (4),921146.1999257152,1.2458221538538843
f_let_fold.lisp,Inlining (2),918317.9000501696,1.2419969644941702
f_let_fold.lisp,Inlining and Peephole (6),995097.099985287,1.3458384917588537
f_let_fold.lisp,No optimizations (0),739388.2000542362,1.0
f_let_fold.lisp,Peephole (3),885668.9999447555,1.1978403224176273
fib_1.lisp,CP and Inlining and Peephole (7),698180.9000535577,0.9539184138682719
fib_1.lisp,Constant Propagation (1),710230.5000444176,0.970381676197772
fib_1.lisp,Constant Propagation and Peephole (5),691148.1999850366,0.9443096977116708
fib_1.lisp,Constant Propagation and inlining (4),701472.4000327988,0.9584155612969745
fib_1.lisp,Inlining (2),694579.5999854454,0.9489979893069959
fib_1.lisp,Inlining and Peephole (6),696157.5000786979,0.9511538603055903
fib_1.lisp,No optimizations (0),731908.4000300791,1.0
fib_1.lisp,Peephole (3),683199.2999650538,0.9334491856316672
finite_sum.lisp,CP and Inlining and Peephole (7),695578.4000638232,0.9457142356287958
finite_sum.lisp,Constant Propagation (1),704814.9000183912,0.9582722585542031
finite_sum.lisp,Constant Propagation and Peephole (5),688879.9000080326,0.9366068986851237
finite_sum.lisp,Constant Propagation and inlining (4),689225.6000355701,0.9370769153464656
finite_sum.lisp,Inlining (2),721487.8000013414,0.9809408734244238
finite_sum.lisp,Inlining and Peephole (6),720806.6999737639,0.9800148441056467
finite_sum.lisp,No optimizations (0),735505.9000474284,1.0
finite_sum.lisp,Peephole (3),697856.3999837206,0.94881142345523
fold-with-variable.lisp,CP and Inlining and Peephole (7),689257.6999234734,0.9312638360439646
fold-with-variable.lisp,Constant Propagation (1),695915.0000511727,0.9402585891752034
fold-with-variable.lisp,Constant Propagation and Peephole (5),694600.2999939083,0.9384822831307281
fold-with-variable.lisp,Constant Propagation and inlining (4),698819.4000768999,0.9441827567393312
fold-with-variable.lisp,Inlining (2),707379.6999975457,0.955748674309309
fold-with-variable.lisp,Inlining and Peephole (6),708665.7999934687,0.9574863384890089
fold-with-variable.lisp,No optimizations (0),740131.5000606701,1.0
fold-with-variable.lisp,Peephole (3),688483.5000164458,0.9302178058358676
fold_constant_1.lisp,CP and Inlining and Peephole (7),688550.9999847272,0.9584263096227802
fold_constant_1.lisp,Constant Propagation (1),674526.8000486249,0.9389053704469329
fold_constant_1.lisp,Constant Propagation and Peephole (5),702941.2000520097,0.9784567014826785
fold_constant_1.lisp,Constant Propagation and inlining (4),671207.8999953519,0.9342856383862203
fold_constant_1.lisp,Inlining (2),691312.3999765958,0.962270031298673
fold_constant_1.lisp,Inlining and Peephole (6),684301.2999524944,0.9525109535794558
fold_constant_1.lisp,No optimizations (0),718418.2999480981,1.0
fold_constant_1.lisp,Peephole (3),688361.3000354671,0.9581622573996201
folding-reduces-to-subexpression.lisp,CP and Inlining and Peephole (7),687325.7000734156,0.9664642554588248
folding-reduces-to-subexpression.lisp,Constant Propagation (1),705086.0999697761,0.9914375565599672
folding-reduces-to-subexpression.lisp,Constant Propagation and Peephole (5),684016.9000497553,0.961811676701785
folding-reduces-to-subexpression.lisp,Constant Propagation and inlining (4),726311.0000167217,1.021282369897906
folding-reduces-to-subexpression.lisp,Inlining (2),681682.400045247,0.9585290832988543
folding-reduces-to-subexpression.lisp,Inlining and Peephole (6),671203.9999911212,0.9437951673320446
folding-reduces-to-subexpression.lisp,No optimizations (0),711175.4999641562,1.0
folding-reduces-to-subexpression.lisp,Peephole (3),677793.5000172874,0.9530608127690686
foldtreeadd.lisp,CP and Inlining and Peephole (7),684394.6000117285,0.9416292571194773
foldtreeadd.lisp,Constant Propagation (1),700708.6999692547,0.9640751294617124
foldtreeadd.lisp,Constant Propagation and Peephole (5),676406.7000403884,0.9306390472086616
foldtreeadd.lisp,Constant Propagation and inlining (4),745074.8000337626,1.0251165489064524
foldtreeadd.lisp,Inlining (2),677781.2000109407,0.9325301629278092
foldtreeadd.lisp,Inlining and Peephole (6),693038.9999979525,0.9535227173208469
foldtreeadd.lisp,No optimizations (0),726819.6000040916,1.0
foldtreeadd.lisp,Peephole (3),689079.2999911355,0.9480747354463973
function.lisp,CP and Inlining and Peephole (7),689021.4000122796,0.9679741170711161
function.lisp,Constant Propagation (1),732748.799964611,1.029404707412605
function.lisp,Constant Propagation and Peephole (5),696180.5999708304,0.9780317441037311
function.lisp,Constant Propagation and inlining (4),687463.2999824826,0.9657852148096995
function.lisp,Inlining (2),678586.6999962309,0.9533148923579842
function.lisp,Inlining and Peephole (6),695626.2000130664,0.9772528933893537
function.lisp,No optimizations (0),711817.9999451968,1.0
function.lisp,Peephole (3),689738.9000187104,0.9689820994577458
function_fold.lisp,CP and Inlining and Peephole (7),691439.700040064,0.9411187999905469
function_fold.lisp,Constant Propagation (1),684509.8000667349,0.9316865108891601
function_fold.lisp,Constant Propagation and Peephole (5),687676.0000523063,0.9359960267164672
function_fold.lisp,Constant Propagation and inlining (4),739062.4999970896,1.0059382084583408
function_fold.lisp,Inlining (2),679525.5000724865,0.9249023785503485
function_fold.lisp,Inlining and Peephole (6),690195.0999235851,0.9394247743683257
function_fold.lisp,No optimizations (0),734699.7000240663,1.0
function_fold.lisp,Peephole (3),815199.2999955837,1.1095680316309924
identity.lisp,CP and Inlining and Peephole (7),688896.1999720777,0.8821158193396884
identity.lisp,Constant Propagation (1),689335.7999615546,0.8826787170663921
identity.lisp,Constant Propagation and Peephole (5),703149.6000308834,0.9003669719396874
identity.lisp,Constant Propagation and inlining (4),726605.9999892605,0.9304023553093181
identity.lisp,Inlining (2),689051.5000122832,0.8823146774872801
identity.lisp,Inlining and Peephole (6),682531.8000664993,0.8739663509037436
identity.lisp,No optimizations (0),780958.9000316919,1.0
identity.lisp,Peephole (3),694020.5999853788,0.8886774962897727
if-cprop.lisp,CP and Inlining and Peephole (7),705400.7000078855,0.9108610843327247
if-cprop.lisp,Constant Propagation (1),707040.7999890449,0.9129788923349514
if-cprop.lisp,Constant Propagation and Peephole (5),683360.6000327563,0.8824014168530592
if-cprop.lisp,Constant Propagation and inlining (4),694650.7000066049,0.8969799573964548
if-cprop.lisp,Inlining (2),743027.6000377489,0.9594474820509257
if-cprop.lisp,Inlining and Peephole (6),826311.5999397996,1.0669894145405028
if-cprop.lisp,No optimizations (0),774432.800062641,1.0
if-cprop.lisp,Peephole (3),699109.4000113662,0.9027373323480331
if-fold.lisp,CP and Inlining and Peephole (7),679124.700036482,0.9459931523028835
if-fold.lisp,Constant Propagation (1),699732.3999712535,0.9746988421739178
if-fold.lisp,Constant Propagation and Peephole (5),736319.4000390649,1.0256630487851566
if-fold.lisp,Constant Propagation and inlining (4),712664.299953758,0.9927124541498302
if-fold.lisp,Inlining (2),694109.69999808,0.9668666492470667
if-fold.lisp,Inlining and Peephole (6),690179.600042029,0.9613921794684084
if-fold.lisp,No optimizations (0),717895.999969187,1.0
if-fold.lisp,Peephole (3),690325.4000462766,0.9615952729586268
if-let-nesting.lisp,CP and Inlining and Peephole (7),685939.4000457542,0.9294076887918274
if-let-nesting.lisp,Constant Propagation (1),685414.7999547422,0.9286968864117704
if-let-nesting.lisp,Constant Propagation and Peephole (5),716519.7999711381,0.9708423385802564
if-let-nesting.lisp,Constant Propagation and inlining (4),738982.1000288066,1.0012774387948724
if-let-nesting.lisp,Inlining (2),702788.899980078,0.9522377737675751
if-let-nesting.lisp,Inlining and Peephole (6),683631.1000370188,0.9262800775538467
if-let-nesting.lisp,No optimizations (0),738039.2999948526,1.0
if-let-nesting.lisp,Peephole (3),704882.7999824425,0.9550748855614581
if-prop.lisp,CP and Inlining and Peephole (7),690207.4000208813,0.9448452822043018
if-prop.lisp,Constant Propagation (1),716961.2999859964,0.9814694855406324
if-prop.lisp,Constant Propagation and Peephole (5),682723.4999946086,0.934600350561873
if-prop.lisp,Constant Propagation and inlining (4),693138.1999493169,0.9488573407324823
if-prop.lisp,Inlining (2),702134.4000349927,0.9611725045636141
if-prop.lisp,Inlining and Peephole (6),719768.7999905611,0.9853127551636779
if-prop.lisp,No optimizations (0),730497.8000320261,1.0
if-prop.lisp,Peephole (3),697276.6000217234,0.95452251874154
if_else_heavy.lisp,CP and Inlining and Peephole (7),696086.399966589,0.9180211292535149
if_else_heavy.lisp,Constant Propagation (1),693177.8999387461,0.9141853058842861
if_else_heavy.lisp,Constant Propagation and Peephole (5),707929.1999616544,0.9336397947317017
if_else_heavy.lisp,Constant Propagation and inlining (4),695876.000008866,0.9177436470231581
if_else_heavy.lisp,Inlining (2),704954.6999951417,0.9297169285209073
if_else_heavy.lisp,Inlining and Peephole (6),702547.4000329268,0.9265421039159867
if_else_heavy.lisp,No optimizations (0),758246.599980339,1.0
if_else_heavy.lisp,Peephole (3),687259.2000036093,0.9063795340743099
if_prim_argument.lisp,CP and Inlining and Peephole (7),676848.799957952,0.9518199784060171
if_prim_argument.lisp,Constant Propagation (1),690324.5999637875,0.9707703491111952
if_prim_argument.lisp,Constant Propagation and Peephole (5),680566.4000239631,0.9570478609327685
if_prim_argument.lisp,Constant Propagation and inlining (4),812851.9000820233,1.1430746099149847
if_prim_argument.lisp,Inlining (2),681267.0999352122,0.9580332215841217
if_prim_argument.lisp,Inlining and Peephole (6),674344.8000634089,0.948298723547176
if_prim_argument.lisp,No optimizations (0),711110.0999281916,1.0
if_prim_argument.lisp,Peephole (3),677890.4999919177,0.9532848711618237
if_then_heavy.lisp,CP and Inlining and Peephole (7),725317.2000673658,0.9486863498235688
if_then_heavy.lisp,Constant Propagation (1),687919.0999825369,0.899771106869841
if_then_heavy.lisp,Constant Propagation and Peephole (5),713148.1999749667,0.932769776664145
if_then_heavy.lisp,Constant Propagation and inlining (4),698794.7000197892,0.9139959636642527
if_then_heavy.lisp,Inlining (2),698769.3000155559,0.913962741458438
if_then_heavy.lisp,Inlining and Peephole (6),709330.7000104687,0.9277766369641146
if_then_heavy.lisp,No optimizations (0),764548.9999958954,1.0
if_then_heavy.lisp,Peephole (3),688443.0999889446,0.9004564782540303
inline-and-subexpression.lisp,CP and Inlining and Peephole (7),712654.6000108647,0.9285936727748421
inline-and-subexpression.lisp,Constant Propagation (1),690316.6000483907,0.8994871105955173
inline-and-subexpression.lisp,Constant Propagation and Peephole (5),687327.6999613154,0.8955925539486199
inline-and-subexpression.lisp,Constant Propagation and inlining (4),697217.8000069107,0.9084794199357474
inline-and-subexpression.lisp,Inlining (2),687387.0999697829,0.8956699525538137
inline-and-subexpression.lisp,Inlining and Peephole (6),690392.5000187883,0.8995860087605947
inline-and-subexpression.lisp,No optimizations (0),767455.7999962417,1.0
inline-and-subexpression.lisp,Peephole (3),693245.7999937469,0.9033038775616027
inline-constant-prop-conditional.lisp,CP and Inlining and Peephole (7),705063.1000311114,0.9683682327328447
inline-constant-prop-conditional.lisp,Constant Propagation (1),696476.4000258583,0.9565748379165124
inline-constant-prop-conditional.lisp,Constant Propagation and Peephole (5),695717.7000003867,0.9555328021004161
inline-constant-prop-conditional.lisp,Constant Propagation and inlining (4),695834.9000342423,0.955693770373548
inline-constant-prop-conditional.lisp,Inlining (2),687877.0999719563,0.9447641375755513
inline-constant-prop-conditional.lisp,Inlining and Peephole (6),722398.4000120254,0.9921773837232605
inline-constant-prop-conditional.lisp,No optimizations (0),728093.9999873226,1.0
inline-constant-prop-conditional.lisp,Peephole (3),688805.5000672466,0.9460392477883899
inline-function-0.lisp,CP and Inlining and Peephole (7),694116.7000150017,0.946483321532935
inline-function-0.lisp,Constant Propagation (1),688611.3999826193,0.9389764071184397
inline-function-0.lisp,Constant Propagation and Peephole (5),701410.2999164606,0.9564287250371527
inline-function-0.lisp,Constant Propagation and inlining (4),678658.9000512322,0.925405381968905
inline-function-0.lisp,Inlining (2),697154.000044975,0.9506249216713543
inline-function-0.lisp,Inlining and Peephole (6),703942.0000182872,0.9598808994646665
inline-function-0.lisp,No optimizations (0),733363.9000535186,1.0
inline-function-0.lisp,Peephole (3),681365.9000727057,0.9290965917779451
inline-function-1.lisp,CP and Inlining and Peephole (7),706651.8000101496,0.8224248792547204
inline-function-1.lisp,Constant Propagation (1),725652.5000229885,0.8445385261931274
inline-function-1.lisp,Constant Propagation and Peephole (5),695580.699994025,0.8095399646562613
inline-function-1.lisp,Constant Propagation and inlining (4),699139.6999183053,0.813682047196703
inline-function-1.lisp,Inlining (2),698379.2999562866,0.8127970684179897
inline-function-1.lisp,Inlining and Peephole (6),686352.1999548539,0.7987995292249661
inline-function-1.lisp,No optimizations (0),859229.5999733324,1.0
inline-function-1.lisp,Peephole (3),691285.799985053,0.8045414171095924
inline-function-body.lisp,CP and Inlining and Peephole (7),679622.9999963543,0.7416264574786894
inline-function-body.lisp,Constant Propagation (1),881348.899929435,0.961756242006102
inline-function-body.lisp,Constant Propagation and Peephole (5),685710.9999145905,0.7482698786291159
inline-function-body.lisp,Constant Propagation and inlining (4),701138.4000179532,0.7651047533858922
inline-function-body.lisp,Inlining (2),1003676.100026496,1.09524361377215
inline-function-body.lisp,Inlining and Peephole (6),697663.2999794674,0.7613126125505466
inline-function-body.lisp,No optimizations (0),916395.3000097536,1.0
inline-function-body.lisp,Peephole (3),769806.9000070973,0.840038027256255
inline-let.lisp,CP and Inlining and Peephole (7),671576.9000038563,0.9664954469254753
inline-let.lisp,Constant Propagation (1),662373.8000598678,0.9532508666050178
inline-let.lisp,Constant Propagation and Peephole (5),656429.7000295483,0.944696454421781
inline-let.lisp,Constant Propagation and inlining (4),652097.4000522983,0.9384616536079005
inline-let.lisp,Inlining (2),705194.9999549834,1.0148767127743503
inline-let.lisp,Inlining and Peephole (6),653801.0999975086,0.9409135220982601
inline-let.lisp,No optimizations (0),694857.8000447014,1.0
inline-let.lisp,Peephole (3),651510.2000776096,0.9376165886541057
inline-nonrecursive.lisp,CP and Inlining and Peephole (7),696684.8000047321,0.9238573497189627
inline-nonrecursive.lisp,Constant Propagation (1),700550.7000030775,0.9289838289054265
inline-nonrecursive.lisp,Constant Propagation and Peephole (5),693765.3000022692,0.9199858693382202
inline-nonrecursive.lisp,Constant Propagation and inlining (4),737340.5999715033,0.9777700511411128
inline-nonrecursive.lisp,Inlining (2),696124.7000617732,0.9231146143400996
inline-nonrecursive.lisp,Inlining and Peephole (6),707090.8999594394,0.9376566344528929
inline-nonrecursive.lisp,No optimizations (0),754104.2999946512,1.0
inline-nonrecursive.lisp,Peephole (3),684597.9999525298,0.9078293280616296
inline-simple.lisp,CP and Inlining and Peephole (7),748639.39998977,0.7790579514321594
inline-simple.lisp,Constant Propagation (1),929086.9999858842,0.9668374586231293
inline-simple.lisp,Constant Propagation and Peephole (5),916955.2999992447,0.9542128260709152
inline-simple.lisp,Constant Propagation and inlining (4),964643.2999943498,1.0038384743931796
inline-simple.lisp,Inlining (2),1149324.4999655872,1.1960236002623112
inline-simple.lisp,Inlining and Peephole (6),1092273.7000328198,1.1366547247745997
inline-simple.lisp,No optimizations (0),960954.69998545,1.0
inline-simple.lisp,Peephole (3),1140719.7000153246,1.1870691719730353
inline-with-constant-folding.lisp,CP and Inlining and Peephole (7),693452.5000360736,0.9034005230612826
inline-with-constant-folding.lisp,Constant Propagation (1),697797.5000154402,0.9090610048590363
inline-with-constant-folding.lisp,Constant Propagation and Peephole (5),740014.9999739369,0.9640601742943785
inline-with-constant-folding.lisp,Constant Propagation and inlining (4),703586.5999569069,0.9166027988750691
inline-with-constant-folding.lisp,Inlining (2),689118.3000334422,0.8977541110154312
inline-with-constant-folding.lisp,Inlining and Peephole (6),692636.9000211707,0.9023379939334277
inline-with-constant-folding.lisp,No optimizations (0),767602.5000364461,1.0
inline-with-constant-folding.lisp,Peephole (3),718739.599960827,0.9363434849765353
inline1.lisp,CP and Inlining and Peephole (7),711692.7999959444,0.9619901245021526
inline1.lisp,Constant Propagation (1),718993.4000052745,0.9718582939032705
inline1.lisp,Constant Propagation and Peephole (5),1020375.2000052192,1.3792339415229764
inline1.lisp,Constant Propagation and inlining (4),722141.3000479515,0.9761132881282963
inline1.lisp,Inlining (2),720155.9999884921,0.9734297720784159
inline1.lisp,Inlining and Peephole (6),823014.8000620829,1.1124632846972025
inline1.lisp,No optimizations (0),739813.00001833,1.0
inline1.lisp,Peephole (3),714459.6000216552,0.9657299885294707
inline2.lisp,CP and Inlining and Peephole (7),736840.1000348968,0.9407169895488895
inline2.lisp,Constant Propagation (1),707920.1000124158,0.9037950910832473
inline2.lisp,Constant Propagation and Peephole (5),718120.7000030554,0.9168181034224677
inline2.lisp,Constant Propagation and inlining (4),728089.6999873221,0.9295454341602604
inline2.lisp,Inlining (2),706324.4999699236,0.9017580031608795
inline2.lisp,Inlining and Peephole (6),687603.5999994201,0.8778572020765413
inline2.lisp,No optimizations (0),783275.0000488886,1.0
inline2.lisp,Peephole (3),720685.5999356776,0.9200926876137954
inlineTrivialRecursion.lisp,CP and Inlining and Peephole (7),4142966.600011277,0.9207017604037292
inlineTrivialRecursion.lisp,Constant Propagation (1),4400682.300001791,0.9779745606875402
inlineTrivialRecursion.lisp,Constant Propagation and Peephole (5),4384494.399982941,0.9743770834487534
inlineTrivialRecursion.lisp,Constant Propagation and inlining (4),4203471.499931766,0.9341479146328494
inlineTrivialRecursion.lisp,Inlining (2),4143891.7000050414,0.9209073476736835
inlineTrivialRecursion.lisp,Inlining and Peephole (6),4251524.099981907,0.9448267633249969
inlineTrivialRecursion.lisp,No optimizations (0),4499792.200022057,1.0
inlineTrivialRecursion.lisp,Peephole (3),4456251.7000485975,0.9903238865178606
inline_1.lisp,CP and Inlining and Peephole (7),721415.6000372896,0.9803228962436822
inline_1.lisp,Constant Propagation (1),681284.6999309841,0.9257895035376666
inline_1.lisp,Constant Propagation and Peephole (5),711109.3000276014,0.9663177903455958
inline_1.lisp,Constant Propagation and inlining (4),686365.1999992726,0.9326933333703642
inline_1.lisp,Inlining (2),677783.1999897899,0.9210313577984129
inline_1.lisp,Inlining and Peephole (6),701812.9999778466,0.9536851611251369
inline_1.lisp,No optimizations (0),735895.9000157483,1.0
inline_1.lisp,Peephole (3),678484.8000279453,0.9219847535683044
inline_3.lisp,CP and Inlining and Peephole (7),715335.9999392706,0.9934296399253207
inline_3.lisp,Constant Propagation (1),889406.9999769272,1.235172388652535
inline_3.lisp,Constant Propagation and Peephole (5),700979.5000158192,0.9734919147853124
inline_3.lisp,Constant Propagation and inlining (4),721140.4999907245,1.001490694306132
inline_3.lisp,Inlining (2),702108.5999440402,0.9750599629965411
inline_3.lisp,Inlining and Peephole (6),701647.7999968629,0.974420022708843
inline_3.lisp,No optimizations (0),720067.1000646253,1.0
inline_3.lisp,Peephole (3),738162.5000562053,1.0251301579949368
inline_heuristics.lisp,CP and Inlining and Peephole (7),683530.9000052803,0.9275759458527825
inline_heuristics.lisp,Constant Propagation (1),723050.2999846067,0.9812051889712354
inline_heuristics.lisp,Constant Propagation and Peephole (5),684048.8999841909,0.9282788904020136
inline_heuristics.lisp,Constant Propagation and inlining (4),689892.9000271892,0.9362094080529434
inline_heuristics.lisp,Inlining (2),696140.4000321636,0.9446874896236297
inline_heuristics.lisp,Inlining and Peephole (6),677878.3999834559,0.9199053005986526
inline_heuristics.lisp,No optimizations (0),736900.1999904867,1.0
inline_heuristics.lisp,Peephole (3),706773.9999911282,0.959117666137494
inlining-1.lisp,CP and Inlining and Peephole (7),702493.3000138844,0.7075816612293048
inlining-1.lisp,Constant Propagation (1),786601.1999794864,0.7922987789284951
inlining-1.lisp,Constant Propagation and Peephole (5),694957.1999939508,0.6999909750673308
inlining-1.lisp,Constant Propagation and inlining (4),697809.8999752547,0.7028643379758737
inlining-1.lisp,Inlining (2),717667.69997339,0.7228659737363317
inlining-1.lisp,Inlining and Peephole (6),701756.0000349476,0.7068390207743566
inlining-1.lisp,No optimizations (0),992808.8000378922,1.0
inlining-1.lisp,Peephole (3),692743.0999894568,0.6977608376990787
inlining-globally-unique-names-1.lisp,CP and Inlining and Peephole (7),696994.0999624669,0.9633703318913096
inlining-globally-unique-names-1.lisp,Constant Propagation (1),887867.1000275062,1.2271909086101784
inlining-globally-unique-names-1.lisp,Constant Propagation and Peephole (5),693027.4000296777,0.9578876441168074
inlining-globally-unique-names-1.lisp,Constant Propagation and inlining (4),692718.0999809934,0.9574601362073847
inlining-globally-unique-names-1.lisp,Inlining (2),944997.3999835493,1.3061551868338634
inlining-globally-unique-names-1.lisp,Inlining and Peephole (6),688671.5999826265,0.951867150489665
inlining-globally-unique-names-1.lisp,No optimizations (0),723495.5000058108,1.0
inlining-globally-unique-names-1.lisp,Peephole (3),724090.600033378,1.0008225345251802
inlining-mf.lisp,CP and Inlining and Peephole (7),700930.7999396697,0.944056630578486
inlining-mf.lisp,Constant Propagation (1),708319.2000209237,0.9540077813720806
inlining-mf.lisp,Constant Propagation and Peephole (5),710174.6000444109,0.9565067480242798
inlining-mf.lisp,Constant Propagation and inlining (4),716061.8999478174,0.9644361249477841
inlining-mf.lisp,Inlining (2),697296.2999498122,0.9391614628749728
inlining-mf.lisp,Inlining and Peephole (6),707385.4000736901,0.952750082278396
inlining-mf.lisp,No optimizations (0),742466.9000101858,1.0
inlining-mf.lisp,Peephole (3),700149.3000643677,0.9430040585711801
inlining-nested-function-1.lisp,CP and Inlining and Peephole (7),703895.7000077062,0.9861069997934422
inlining-nested-function-1.lisp,Constant Propagation (1),690280.6000653072,0.9670332288413823
inlining-nested-function-1.lisp,Constant Propagation and Peephole (5),684948.5999737226,0.9595634820974352
inlining-nested-function-1.lisp,Constant Propagation and inlining (4),707058.1000334641,0.9905372936587304
inlining-nested-function-1.lisp,Inlining (2),740140.500056441,1.0368833449732462
inlining-nested-function-1.lisp,Inlining and Peephole (6),681265.7000409672,0.9544040054829466
inlining-nested-function-1.lisp,No optimizations (0),713812.6999961969,1.0
inlining-nested-function-1.lisp,Peephole (3),693326.9000001019,0.9713008748706711
inlining.lisp,CP and Inlining and Peephole (7),692523.700035963,0.9486973017366309
inlining.lisp,Constant Propagation (1),712117.6000509877,0.9755392424150308
inlining.lisp,Constant Propagation and Peephole (5),707973.899989156,0.9698627333400901
inlining.lisp,Constant Propagation and inlining (4),681150.4999859608,0.9331170057857664
inlining.lisp,Inlining (2),702243.5000180849,0.9620125832439352
inlining.lisp,Inlining and Peephole (6),820551.8000067968,1.124084675457545
inlining.lisp,No optimizations (0),729973.2999854314,1.0
inlining.lisp,Peephole (3),699819.5999585732,0.958692050753829
inlining1-ylu168.lisp,CP and Inlining and Peephole (7),729857.5999811874,0.8143526301805865
inlining1-ylu168.lisp,Constant Propagation (1),965363.7000155868,1.0771230829257916
inlining1-ylu168.lisp,Constant Propagation and Peephole (5),704866.9999676349,0.7864688884049962
inlining1-ylu168.lisp,Constant Propagation and inlining (4),748692.5000193878,0.8353680315214675
inlining1-ylu168.lisp,Inlining (2),1167566.100048134,1.3027342929749524
inlining1-ylu168.lisp,Inlining and Peephole (6),705297.199965571,0.7869488923123776
inlining1-ylu168.lisp,No optimizations (0),896242.6999460149,1.0
inlining1-ylu168.lisp,Peephole (3),724907.7999404108,0.8088297957507219
inlining2-ylu168.lisp,CP and Inlining and Peephole (7),14894029.90000599,0.8312827200729584
inlining2-ylu168.lisp,Constant Propagation (1),20259608.700052924,1.1307525727329844
inlining2-ylu168.lisp,Constant Propagation and Peephole (5),18824181.600029983,1.050636865151853
inlining2-ylu168.lisp,Constant Propagation and inlining (4),13991117.49997246,0.7808883351464737
inlining2-ylu168.lisp,Inlining (2),14560560.899917616,0.8126707648590534
inlining2-ylu168.lisp,Inlining and Peephole (6),15982116.500072151,0.8920122603418129
inlining2-ylu168.lisp,No optimizations (0),17916924.70005728,1.0
inlining2-ylu168.lisp,Peephole (3),19073378.40002583,1.0645453234485522
inlining_and_cp-1.lisp,CP and Inlining and Peephole (7),686639.8000056506,1.006351695583608
inlining_and_cp-1.lisp,Constant Propagation (1),699780.9000495181,1.0256115292123476
inlining_and_cp-1.lisp,Constant Propagation and Peephole (5),657249.8999958043,0.963277327177206
inlining_and_cp-1.lisp,Constant Propagation and inlining (4),671833.1999763905,0.9846508750876921
inlining_and_cp-1.lisp,Inlining (2),680452.2000493307,0.9972830373037
inlining_and_cp-1.lisp,Inlining and Peephole (6),1732775.300024514,2.5395867836829655
inlining_and_cp-1.lisp,No optimizations (0),682305.999998789,1.0
inlining_and_cp-1.lisp,Peephole (3),653441.0999847751,0.9576950810720334
interleaving-constants.lisp,CP and Inlining and Peephole (7),749438.2000004407,1.0138148568703715
interleaving-constants.lisp,Constant Propagation (1),695752.1000003908,0.9411901017038387
interleaving-constants.lisp,Constant Propagation and Peephole (5),708128.8000335917,0.9579328863292818
interleaving-constants.lisp,Constant Propagation and inlining (4),716592.6000197942,0.9693824310303476
interleaving-constants.lisp,Inlining (2),698724.3000367016,0.9452107942097728
interleaving-constants.lisp,Inlining and Peephole (6),726269.7000442131,0.9824732873226619
interleaving-constants.lisp,No optimizations (0),739225.8999971091,1.0
